#--------------------------------------------------------------------------------,
Month                       ,,             12,,,
Day                         ,,             15,,,
Time                        ,,            6.0,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       9300131.,NODC code,,
Platform                    ,,          7127.,OCL code,STRELETZ,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,      25.9,0, ,
         2,        5.,0, ,      25.9,0, ,
         3,       10.,0, ,      25.9,0, ,
         4,       15.,0, ,      25.9,0, ,
         5,       20.,0, ,      25.9,0, ,
         6,       25.,0, ,      25.9,0, ,
         7,       30.,0, ,      25.9,0, ,
         8,       35.,0, ,      25.9,0, ,
         9,       40.,0, ,      25.9,0, ,
        10,       45.,0, ,      25.9,0, ,
        11,       50.,0, ,      25.9,0, ,
        12,       55.,0, ,      25.9,0, ,
        13,       60.,0, ,      25.9,0, ,
        14,       65.,0, ,      25.9,0, ,
        15,       70.,0, ,      25.9,0, ,
        16,       75.,0, ,      25.9,0, ,
        17,       80.,0, ,      25.9,0, ,
        18,       85.,0, ,      25.9,0, ,
        19,       90.,0, ,      25.9,0, ,
        20,       95.,0, ,      25.9,0, ,
        21,      100.,0, ,      25.9,0, ,
        22,      125.,0, ,      25.9,0, ,
        23,      150.,0, ,      25.9,7, ,
        24,      175.,0, ,      23.0,9, ,
        25,      200.,0, ,      17.4,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        5083374,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-120165      ,,,
Originators Station ID      ,,               ,,,alpha,
Originators Cruise ID       ,,               ,,,
Latitude                    ,,          14.65,decimal degrees,,
Longitude                   ,,          56.35,decimal degrees,,
Year                        ,,           1986,,,
Month                       ,,             12,,,
Day                         ,,             15,,,
Time                        ,,           12.0,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       9700243.,NODC code,,
Institute                   ,,           929.,NODC code,HYDROMETEROLOGY SERVICE OF THE RUSSIAN NAVY (GSVMF),
Bottom depth                ,,          2640.,meters,,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Database origin             ,,             3.,WOD code,GODAR Project,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,      26.4,0, ,
         2,        5.,0, ,      26.4,0, ,
         3,       10.,0, ,      26.4,0, ,
         4,       15.,0, ,      26.4,0, ,
         5,       20.,0, ,      26.4,0, ,
         6,       25.,0, ,      26.4,0, ,
         7,       30.,0, ,      26.4,0, ,
         8,       35.,0, ,      26.4,0, ,
         9,       40.,0, ,      26.4,0, ,
        10,       45.,0, ,      26.4,0, ,
        11,       50.,0, ,      26.4,0, ,
        12,       55.,0, ,      26.4,0, ,
        13,       60.,0, ,      26.4,0, ,
        14,       65.,0, ,      26.4,0, ,
        15,       70.,0, ,      26.4,0, ,
        16,       75.,0, ,      26.4,0, ,
        17,       80.,0, ,      26.4,0, ,
        18,       85.,0, ,      26.4,0, ,
        19,       90.,0, ,      26.4,0, ,
        20,       95.,0, ,      26.4,0, ,
        21,      100.,0, ,      26.4,0, ,
        22,      125.,0, ,      25.1,0, ,
        23,      150.,0, ,      21.8,0, ,
        24,      175.,0, ,      20.4,0, ,
        25,      200.,0, ,      18.4,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        5083380,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-120165      ,,,
Originators Station ID      ,,               ,,,alpha,
Originators Cruise ID       ,,               ,,,
Latitude                    ,,          14.47,decimal degrees,,
Longitude                   ,,          55.93,decimal degrees,,
Year                        ,,           1986,,,
Month                       ,,             12,,,
Day                         ,,             15,,,
Time                        ,,           18.0,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       9700243.,NODC code,,
Institute                   ,,           929.,NODC code,HYDROMETEROLOGY SERVICE OF THE RUSSIAN NAVY (GSVMF),
Bottom depth                ,,          2140.,meters,,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Database origin             ,,             3.,WOD code,GODAR Project,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,      25.9,0, ,
         2,        5.,0, ,      25.9,0, ,
         3,       10.,0, ,      25.9,0, ,
         4,       15.,0, ,      25.9,0, ,
         5,       20.,0, ,      25.9,0, ,
         6,       25.,0, ,      26.0,0, ,
         7,       30.,0, ,      26.0,0, ,
         8,       35.,0, ,      26.0,0, ,
         9,       40.,0, ,      26.0,0, ,
        10,       45.,0, ,      26.0,0, ,
        11,       50.,0, ,      26.0,0, ,
        12,       55.,0, ,      26.0,0, ,
        13,       60.,0, ,      26.0,0, ,
        14,       65.,0, ,      26.0,0, ,
        15,       70.,0, ,      26.0,0, ,
        16,       75.,0, ,      26.0,0, ,
        17,       80.,0, ,      25.7,0, ,
        18,       85.,0, ,      25.6,0, ,
        19,       90.,0, ,      25.4,0, ,
        20,       95.,0, ,      24.6,0, ,
        21,      100.,0, ,      23.9,0, ,
        22,      125.,0, ,      22.0,0, ,
        23,      150.,0, ,      20.3,0, ,
        24,      175.,0, ,      18.6,0, ,
        25,      200.,0, ,      17.0,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        5083388,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-97352       ,,,
Originators Station ID      ,,               ,,,alpha,
Originators Cruise ID       ,,               ,,,
Latitude                    ,,          14.97,decimal degrees,,
Longitude                   ,,          57.10,decimal degrees,,
Year                        ,,           1986,,,
Month                       ,,             12,,,
Day                         ,,             15,,,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       9300131.,NODC code,,
Platform                    ,,          7127.,OCL code,STRELETZ,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,      26.0,0, ,
         2,        5.,0, ,      26.0,0, ,
         3,       10.,0, ,      26.0,0, ,
         4,       15.,0, ,      26.0,0, ,
         5,       20.,0, ,      26.0,0, ,
         6,       25.,0, ,      26.0,0, ,
         7,       30.,0, ,      26.0,0, ,
         8,       35.,0, ,      26.0,0, ,
         9,       40.,0, ,      26.0,0, ,
        10,       45.,0, ,      26.0,0, ,
        11,       50.,0, ,      26.0,0, ,
        12,       55.,0, ,      26.0,0, ,
        13,       60.,0, ,      26.0,0, ,
        14,       65.,0, ,      26.0,0, ,
        15,       70.,0, ,      26.0,0, ,
        16,       75.,0, ,      26.0,0, ,
        17,       80.,0, ,      26.0,0, ,
        18,       85.,0, ,      25.2,0, ,
        19,       90.,0, ,      23.8,0, ,
        20,       95.,0, ,      22.9,0, ,
        21,      100.,0, ,      22.0,0, ,
        22,      125.,0, ,      19.6,0, ,
        23,      150.,0, ,      18.6,0, ,
        24,      175.,0, ,      17.8,0, ,
        25,      200.,0, ,      17.6,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        5083391,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-120165      ,,,
Originators Station ID      ,,               ,,,alpha,
Originators Cruise ID       ,,               ,,,
Latitude                    ,,          14.25,decimal degrees,,
Longitude                   ,,          54.58,decimal degrees,,
Year                        ,,           1986,,,
Month                       ,,             12,,,
Day                         ,,             16,,,
Time                        ,,            0.0,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       9700243.,NODC code,,
Institute                   ,,           929.,NODC code,HYDROMETEROLOGY SERVICE OF THE RUSSIAN NAVY (GSVMF),
Bottom depth                ,,          2680.,meters,,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Database origin             ,,             3.,WOD code,GODAR Project,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,      25.4,0, ,
         2,        5.,0, ,      25.4,0, ,
         3,       10.,0, ,      25.4,0, ,
         4,       15.,0, ,      25.4,0, ,
         5,       20.,0, ,      25.4,0, ,
         6,       25.,0, ,      25.4,0, ,
         7,       30.,0, ,      25.4,0, ,
         8,       35.,0, ,      25.4,0, ,
         9,       40.,0, ,      25.4,0, ,
        10,       45.,0, ,      25.4,0, ,
        11,       50.,0, ,      24.2,0, ,
        12,       55.,0, ,      22.0,0, ,
        13,       60.,0, ,      21.2,0, ,
        14,       65.,0, ,      20.9,0, ,
        15,       70.,0, ,      20.7,0, ,
        16,       75.,0, ,      20.4,0, ,
        17,       80.,0, ,      20.1,0, ,
        18,       85.,0, ,      19.9,0, ,
        19,       90.,0, ,      19.6,0, ,
        20,       95.,0, ,      19.4,0, ,
        21,      100.,0, ,      19.1,0, ,
        22,      125.,0, ,      17.8,0, ,
        23,      150.,0, ,      16.6,0, ,
        24,      175.,0, ,      15.9,0, ,
        25,      200.,0, ,      15.7,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        5083415,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-97352       ,,,
Originators Station ID      ,,               ,,,alpha,
Originators Cruise ID       ,,               ,,,
Latitude                    ,,          14.25,decimal degrees,,
Longitude                   ,,          54.42,decimal degrees,,
Year                        ,,           1986,,,
Month                       ,,             12,,,
Day                         ,,             16,,,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       9300131.,NODC code,,
Platform                    ,,          7127.,OCL code,STRELETZ,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,9, ,,
         1,        0.,0, ,      15.4,9, ,
         2,        5.,0, ,      15.4,9, ,
         3,       10.,0, ,      15.4,9, ,
         4,       15.,0, ,      15.4,9, ,
         5,       20.,0, ,      15.4,9, ,
         6,       25.,0, ,      15.4,8, ,
         7,       30.,0, ,      15.4,8, ,
         8,       35.,0, ,      15.4,5, ,
         9,       40.,0, ,      15.4,5, ,
        10,       45.,0, ,      15.4,5, ,
        11,       50.,0, ,      14.2,5, ,
        12,       55.,0, ,      12.0,9, ,
        13,       60.,0, ,   ---*---,0, ,
        14,       65.,0, ,   ---*---,0, ,
        15,       70.,0, ,   ---*---,0, ,
        16,       75.,0, ,   ---*---,0, ,
        17,       80.,0, ,   ---*---,0, ,
        18,       85.,0, ,   ---*---,0, ,
        19,       90.,0, ,   ---*---,0, ,
        20,       95.,0, ,   ---*---,0, ,
        21,      100.,0, ,      14.6,0, ,
        22,      125.,0, ,   ---*---,0, ,
        23,      150.,0, ,      16.6,0, ,
        24,      175.,0, ,      16.5,0, ,
        25,      200.,0, ,      15.7,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7418986,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-123921      ,,,
Originators Station ID      ,,ESLW           ,,,alpha,
Originators Cruise ID       ,,20             ,,,
Latitude                    ,,         13.883,decimal degrees,,
Longitude                   ,,         57.950,decimal degrees,,
Year                        ,,           1986,,,
Month                       ,,             12,,,
Day                         ,,             24,,,
Time                        ,,           5.33,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       9700244.,NODC code,,
Platform                    ,,          6942.,OCL code,PRIMORETS,
Bottom depth                ,,          4300.,meters,,
Wave Height                 ,,            15.,WMO code 1555,7.5 METER,
Wind Direction              ,,             3.,WMO code 0877,25 DEGREES - 34 DEGREES,
Wind speed                  ,,             9.,knots,,
Barometric pressure         ,,         1016.7,millibars,,
Air temperature (dry bulb)  ,,          25.30,degrees Celsius,,
Air temperature (wet bulb)  ,,          21.60,degrees Celsius,,
Cloud cover                 ,,             5.,WMO code 2700,5 OKTAS     6/10,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,      25.2,0, ,
         2,        5.,0, ,      25.2,0, ,
         3,       10.,0, ,      25.2,0, ,
         4,       15.,0, ,      25.2,0, ,
         5,       20.,0, ,      25.2,0, ,
         6,       25.,0, ,      25.2,0, ,
         7,       30.,0, ,      25.2,0, ,
         8,       35.,0, ,      24.6,0, ,
         9,       40.,0, ,      24.6,0, ,
        10,       45.,0, ,      24.5,0, ,
        11,       50.,0, ,      24.1,0, ,
        12,       55.,0, ,      23.5,0, ,
        13,       60.,0, ,      22.7,0, ,
        14,       65.,0, ,      21.0,0, ,
        15,       70.,0, ,      20.5,0, ,
        16,       75.,0, ,      19.9,0, ,
        17,       80.,0, ,      19.0,0, ,
        18,       85.,0, ,      18.2,3, ,
        19,       90.,0, ,      17.8,0, ,
        20,       95.,0, ,      17.9,0, ,
        21,      100.,0, ,      17.7,0, ,
        22,      125.,0, ,      16.6,0, ,
        23,      150.,0, ,      15.7,0, ,
        24,      175.,0, ,      16.5,0, ,
        25,      200.,0, ,      14.8,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        5083818,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-97352       ,,,
Originators Station ID      ,,               ,,,alpha,
Originators Cruise ID       ,,               ,,,
Latitude                    ,,          12.70,decimal degrees,,
Longitude                   ,,          55.25,decimal degrees,,
Year                        ,,           1986,,,
Month                       ,,             12,,,
Day                         ,,             25,,,
Time                        ,,           18.0,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       9300131.,NODC code,,
Platform                    ,,          7127.,OCL code,STRELETZ,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,      25.8,0, ,
         2,        5.,0, ,      26.1,0, ,
         3,       10.,0, ,      26.2,0, ,
         4,       15.,0, ,      26.2,0, ,
         5,       20.,0, ,      26.2,0, ,
         6,       25.,0, ,      26.2,0, ,
         7,       30.,0, ,      26.2,0, ,
         8,       35.,0, ,      26.2,0, ,
         9,       40.,0, ,      26.2,0, ,
        10,       45.,0, ,      26.2,0, ,
        11,       50.,0, ,      26.2,0, ,
        12,       55.,0, ,      26.1,0, ,
        13,       60.,0, ,      26.1,0, ,
        14,       65.,0, ,      25.9,0, ,
        15,       70.,0, ,      25.7,0, ,
        16,       75.,0, ,      25.5,0, ,
        17,       80.,0, ,      25.0,0, ,
        18,       85.,0, ,      24.6,0, ,
        19,       90.,0, ,      24.1,0, ,
        20,       95.,0, ,      23.7,0, ,
        21,      100.,0, ,      23.2,0, ,
        22,      125.,0, ,      21.1,0, ,
        23,      150.,0, ,      19.2,0, ,
        24,      175.,0, ,      17.4,0, ,
        25,      200.,0, ,      15.7,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7904288,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-126484      ,,,
Originators Station ID      ,,          13000,,,integer,
Originators Cruise ID       ,,21             ,,,
Latitude                    ,,         11.200,decimal degrees,,
Longitude                   ,,         55.600,decimal degrees,,
Year                        ,,           1987,,,
Month                       ,,              4,,,
Day                         ,,              4,,,
Time                        ,,          23.42,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       226.0000,NODC code,,
Platform                    ,,          6942.,OCL code,PRIMORETS,
Bottom depth                ,,          3300.,meters,,
Wave Height                 ,,             8.,WMO code 1555,4 METER,
Wind Direction              ,,            12.,WMO code 0877,115 DEGREES - 124 DEGREES,
Wind speed                  ,,             4.,knots,,
Barometric pressure         ,,         1009.0,millibars,,
Air temperature (dry bulb)  ,,          27.20,degrees Celsius,,
Air temperature (wet bulb)  ,,          25.20,degrees Celsius,,
Cloud cover                 ,,             4.,WMO code 2700,4 OKTAS     5/10,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Database origin             ,,             3.,WOD code,GODAR Project,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,     28.00,0, ,
         2,        5.,0, ,     28.00,0, ,
         3,       10.,0, ,     28.00,0, ,
         4,       15.,0, ,     28.00,0, ,
         5,       20.,0, ,     28.00,0, ,
         6,       25.,0, ,     28.00,0, ,
         7,       30.,0, ,     27.70,0, ,
         8,       35.,0, ,     27.50,0, ,
         9,       40.,0, ,     27.30,0, ,
        10,       45.,0, ,     27.10,0, ,
        11,       50.,0, ,     26.90,0, ,
        12,       55.,0, ,     26.66,0, ,
        13,       60.,0, ,     26.40,0, ,
        14,       65.,0, ,     26.23,0, ,
        15,       70.,0, ,     26.10,0, ,
        16,       75.,0, ,     26.00,0, ,
        17,       80.,0, ,     26.00,0, ,
        18,       85.,0, ,     25.78,0, ,
        19,       90.,0, ,     25.60,0, ,
        20,       95.,0, ,     25.51,0, ,
        21,      100.,0, ,     25.40,0, ,
        22,      125.,0, ,     24.20,0, ,
        23,      150.,0, ,     21.00,0, ,
        24,      175.,0, ,     18.00,0, ,
        25,      200.,0, ,     16.20,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7904289,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-126484      ,,,
Originators Station ID      ,,          13100,,,integer,
Originators Cruise ID       ,,21             ,,,
Latitude                    ,,         11.583,decimal degrees,,
Longitude                   ,,         55.283,decimal degrees,,
Year                        ,,           1987,,,
Month                       ,,              4,,,
Day                         ,,              5,,,
Time                        ,,           2.83,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       226.0000,NODC code,,
Platform                    ,,          6942.,OCL code,PRIMORETS,
Bottom depth                ,,          3800.,meters,,
Wave Height                 ,,             7.,WMO code 1555,3.5 METER,
Wind Direction              ,,             9.,WMO code 0877,85 DEGREES - 94 DEGREES,
Wind speed                  ,,             5.,knots,,
Barometric pressure         ,,         1011.0,millibars,,
Air temperature (dry bulb)  ,,          27.60,degrees Celsius,,
Air temperature (wet bulb)  ,,          24.60,degrees Celsius,,
Cloud cover                 ,,             3.,WMO code 2700,3 OKTAS     4/10,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Database origin             ,,             3.,WOD code,GODAR Project,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,     27.90,0, ,
         2,        5.,0, ,     27.90,0, ,
         3,       10.,0, ,     27.90,0, ,
         4,       15.,0, ,     27.90,0, ,
         5,       20.,0, ,     27.90,0, ,
         6,       25.,0, ,     27.90,0, ,
         7,       30.,0, ,     27.90,0, ,
         8,       35.,0, ,     27.72,0, ,
         9,       40.,0, ,     27.30,0, ,
        10,       45.,0, ,     26.73,0, ,
        11,       50.,0, ,     26.60,0, ,
        12,       55.,0, ,     26.29,0, ,
        13,       60.,0, ,     26.00,0, ,
        14,       65.,0, ,     25.87,0, ,
        15,       70.,0, ,     25.70,0, ,
        16,       75.,0, ,     25.50,0, ,
        17,       80.,0, ,     25.40,0, ,
        18,       85.,0, ,     25.23,0, ,
        19,       90.,0, ,     25.00,0, ,
        20,       95.,0, ,     24.70,0, ,
        21,      100.,0, ,     24.40,0, ,
        22,      125.,0, ,     22.71,0, ,
        23,      150.,0, ,     20.00,0, ,
        24,      175.,0, ,     17.87,0, ,
        25,      200.,0, ,     16.60,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7904290,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-126484      ,,,
Originators Station ID      ,,          13200,,,integer,
Originators Cruise ID       ,,21             ,,,
Latitude                    ,,         11.767,decimal degrees,,
Longitude                   ,,         55.117,decimal degrees,,
Year                        ,,           1987,,,
Month                       ,,              4,,,
Day                         ,,              5,,,
Time                        ,,           4.50,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       226.0000,NODC code,,
Platform                    ,,          6942.,OCL code,PRIMORETS,
Bottom depth                ,,           470.,meters,,
Wave Height                 ,,             5.,WMO code 1555,2.5 METER,
Wind Direction              ,,            10.,WMO code 0877,95 DEGREES - 104 DEGREES,
Wind speed                  ,,             4.,knots,,
Barometric pressure         ,,         1011.5,millibars,,
Air temperature (dry bulb)  ,,          30.20,degrees Celsius,,
Air temperature (wet bulb)  ,,          28.70,degrees Celsius,,
Cloud cover                 ,,             2.,WMO code 2700,2 OKTAS     2/10-3/10,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Database origin             ,,             3.,WOD code,GODAR Project,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,     28.10,0, ,
         2,        5.,0, ,     28.10,0, ,
         3,       10.,0, ,     28.10,0, ,
         4,       15.,0, ,     28.10,0, ,
         5,       20.,0, ,     28.10,0, ,
         6,       25.,0, ,     27.89,0, ,
         7,       30.,0, ,     27.20,0, ,
         8,       35.,0, ,     26.72,0, ,
         9,       40.,0, ,     26.40,0, ,
        10,       45.,0, ,     26.30,0, ,
        11,       50.,0, ,     26.20,0, ,
        12,       55.,0, ,     26.10,0, ,
        13,       60.,0, ,     26.00,0, ,
        14,       65.,0, ,     26.00,0, ,
        15,       70.,0, ,     26.00,0, ,
        16,       75.,0, ,     26.00,0, ,
        17,       80.,0, ,     25.80,0, ,
        18,       85.,0, ,     25.45,0, ,
        19,       90.,0, ,     25.10,0, ,
        20,       95.,0, ,     24.91,0, ,
        21,      100.,0, ,     24.70,0, ,
        22,      125.,0, ,     22.80,0, ,
        23,      150.,0, ,     20.00,0, ,
        24,      175.,0, ,     18.59,0, ,
        25,      200.,0, ,     17.50,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7904291,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-126484      ,,,
Originators Station ID      ,,          13300,,,integer,
Originators Cruise ID       ,,21             ,,,
Latitude                    ,,         11.933,decimal degrees,,
Longitude                   ,,           55.0,decimal degrees,,
Year                        ,,           1987,,,
Month                       ,,              4,,,
Day                         ,,              5,,,
Time                        ,,            6.0,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       226.0000,NODC code,,
Platform                    ,,          6942.,OCL code,PRIMORETS,
Bottom depth                ,,          2493.,meters,,
Wave Height                 ,,            10.,WMO code 1555,5 METER,
Wind Direction              ,,            12.,WMO code 0877,115 DEGREES - 124 DEGREES,
Wind speed                  ,,             4.,knots,,
Barometric pressure         ,,         1012.0,millibars,,
Air temperature (dry bulb)  ,,          29.00,degrees Celsius,,
Air temperature (wet bulb)  ,,          25.70,degrees Celsius,,
Cloud cover                 ,,             3.,WMO code 2700,3 OKTAS     4/10,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
Database origin             ,,             3.,WOD code,GODAR Project,
Instrument       ,Temperature,             1.,WOD code,MBT: TYPE UNKNOWN,
VARIABLES ,Depth     ,F,O,Temperatur ,F,O,,
UNITS     ,m         , , ,degrees C ,, , ,,
Prof-Flag ,          ,0, ,          ,0, ,,
         1,        0.,0, ,     28.10,0, ,
         2,        5.,0, ,     28.10,0, ,
         3,       10.,0, ,     28.10,0, ,
         4,       15.,0, ,     28.06,0, ,
         5,       20.,0, ,     28.00,0, ,
         6,       25.,0, ,     27.91,0, ,
         7,       30.,0, ,     27.80,0, ,
         8,       35.,0, ,     27.98,0, ,
         9,       40.,0, ,     28.30,0, ,
        10,       45.,0, ,     27.45,0, ,
        11,       50.,0, ,     26.80,0, ,
        12,       55.,0, ,     26.47,0, ,
        13,       60.,0, ,     26.10,0, ,
        14,       65.,0, ,     25.64,0, ,
        15,       70.,0, ,     25.20,0, ,
        16,       75.,0, ,     24.80,0, ,
        17,       80.,0, ,     24.70,0, ,
        18,       85.,0, ,     24.60,0, ,
        19,       90.,0, ,     24.50,0, ,
        20,       95.,0, ,     24.40,0, ,
        21,      100.,0, ,     24.30,0, ,
        22,      125.,0, ,     22.65,0, ,
        23,      150.,0, ,     20.80,0, ,
        24,      175.,0, ,     19.70,0, ,
        25,      200.,0, ,     18.20,0, ,
END OF VARIABLES SECTION,
#--------------------------------------------------------------------------------,
CAST                        ,,        7904292,WOD Unique Cast Number,WOD code,
NODC Cruise ID              ,,SU-126484      ,,,
Originators Station ID      ,,          13400,,,integer,
Originators Cruise ID       ,,21             ,,,
Latitude                    ,,         12.367,decimal degrees,,
Longitude                   ,,         55.267,decimal degrees,,
Year                        ,,           1987,,,
Month                       ,,              4,,,
Day                         ,,              5,,,
Time                        ,,           9.50,decimal hours (UT),,
METADATA,
Country                     ,,             SU,NODC code,SOVIET UNION
Accession Number            ,,       226.0000,NODC code,,
Platform                    ,,          6942.,OCL code,PRIMORETS,
Bottom depth                ,,          2760.,meters,,
Wave Height                 ,,             4.,WMO code 1555,2 METER,
Wind Direction              ,,            13.,WMO code 0877,125 DEGREES - 134 DEGREES,
Wind speed                  ,,             3.,knots,,
Barometric pressure         ,,         1011.0,millibars,,
Air temperature (dry bulb)  ,,          29.40,degrees Celsius,,
Air temperature (wet bulb)  ,,          26.90,degrees Celsius,,
Cloud cover                 ,,             3.,WMO code 2700,3 OKTAS     4/10,
probe_type                  ,,             1.,OCL_code,MBT,
systematic_fix              ,,             0.,WOD code,no fix necessary,
